id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
2474,Health Gate Pharmacy - Mohandessin,,Giza,Mohandessin,30.073507,31.211554,8,1,4,2025-03-08,2,4730
2475,El Baraka Pharmacy - Mohandessin,,Giza,Mohandessin,30.045865,31.182102,9,23,4,2024-10-21,0,6578
2476,Blue Wave Pharmacy - Obour,,Giza,Mohandessin,30.060069,31.213558,9,23,4,2025-08-05,0,1322
2477,Seha First Pharmacy - Square,,Giza,Mohandessin,30.0629,31.193012,9,1,4,2024-12-21,0,3716
2478,El Shifa Pharmacy - Agami,,Giza,Mohandessin,30.062211,31.201549,8,23,4,2024-12-05,0,5514
2479,Union Pharm - Mohandessin,,Giza,Mohandessin,30.050339,31.214941,8,23,4,2025-05-17,0,5086
2480,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,30.069475,31.203986,9,23,4,2025-05-31,0,2830
2481,Metro Pharmacy - Faisal,,Giza,Mohandessin,30.065976,31.207966,9,23,4,2025-04-01,0,5480
2482,Health Gate Pharmacy - Mohandessin,,Giza,Mohandessin,30.053639,31.207571,8,1,4,2024-09-15,0,7240
2483,Omega Pharmacy,,Giza,Mohandessin,30.048452,31.188897,10,23,4,2025-07-29,0,1091
2484,Life Line Pharmacy - Montaza,,Giza,Mohandessin,30.073627,31.192128,9,23,4,2025-04-09,1,8949
2485,Pharma Plus - Helwan,,Giza,Mohandessin,30.041461,31.200259,10,1,4,2025-01-27,0,3381
2486,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,30.060516,31.215607,9,23,4,2024-12-21,2,5773
2487,Al Amal Pharmacy - Helwan,,Giza,Mohandessin,30.051057,31.195004,9,23,4,2025-08-31,0,3207
2488,Ebn Sina Pharmacy,,Giza,Mohandessin,30.074002,31.182135,10,23,4,2025-01-30,0,8830
2489,Mira Pharmacy,,Giza,Mohandessin,30.053888,31.19805,9,23,4,2025-05-13,0,1467
2490,Pharma Plus,,Giza,Mohandessin,30.053339,31.197259,10,23,4,2025-07-16,0,9208
2491,El Nasr Pharmacy,,Giza,Mohandessin,30.056252,31.197475,9,23,4,2025-01-01,0,9564
2492,Golden Care Pharmacy - Nozha,,Giza,Mohandessin,30.04166,31.201302,9,23,4,2025-06-19,0,1965
2493,Silver Care Pharmacy,,Giza,Mohandessin,30.054467,31.210725,8,23,4,2024-10-17,0,4933
2494,Elite Pharmacy - Mohandessin,,Giza,Mohandessin,30.057241,31.196048,9,1,4,2025-02-24,0,8791
2495,City Care Pharmacy,,Giza,Mohandessin,30.071176,31.214292,10,23,4,2025-08-26,0,4897
2496,Life Line Pharmacy - Mohandessin,,Giza,Mohandessin,30.052289,31.191861,9,23,4,2025-08-20,1,1978
2497,Union Pharm - Imbaba,,Giza,Mohandessin,30.067047,31.200738,8,1,4,2025-07-20,0,7995
2498,Blue Wave Pharmacy,,Giza,Mohandessin,30.048994,31.215939,9,1,4,2025-01-14,0,6338
2499,Blue Wave Pharmacy - Mohandessin,,Giza,Mohandessin,30.066934,31.211455,9,23,4,2025-09-10,0,6488
2500,El Hokama Pharmacy - Marg,,Giza,Mohandessin,30.066648,31.211535,8,1,4,2024-09-29,0,6293
2501,Seha First Pharmacy,,Giza,Mohandessin,30.06803,31.205708,9,23,4,2024-11-17,0,8544
2502,Star Care Pharmacy,,Giza,Mohandessin,30.070618,31.191152,9,1,4,2025-09-15,2,8210
2503,El Nasr Pharmacy,,Giza,Mohandessin,30.040144,31.216425,8,23,4,2025-06-25,0,6353
2504,Silver Care Pharmacy,,Giza,Mohandessin,30.065645,31.188513,9,23,4,2025-04-20,0,1098
2505,El Zahraa Pharmacy,,Giza,Mohandessin,30.049677,31.202617,9,23,4,2025-03-31,0,9401
2506,Misr Pharmacy - Mohandessin,,Giza,Mohandessin,30.066723,31.209283,8,2,4,2024-09-10,0,7989
2507,El Faraby Pharmacy - Mohandessin,,Giza,Mohandessin,30.055231,31.181275,9,23,4,2024-12-29,0,7300
2508,Al Amal Pharmacy,,Giza,Mohandessin,30.059931,31.202316,8,2,4,2024-09-19,0,9526
2509,Golden Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.073632,31.200495,10,23,4,2025-05-16,0,8067
2510,El Shifa Pharmacy - Mohandessin,,Giza,Mohandessin,30.071584,31.194058,9,1,4,2025-05-06,1,8108
2511,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,30.070833,31.202262,8,23,4,2025-02-07,0,7962
2512,El Tourath Pharmacy,,Giza,Mohandessin,30.047164,31.195915,9,23,4,2024-11-05,0,7067
2513,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,30.040506,31.191785,8,23,4,2025-08-31,0,8469
2514,El Baraka Pharmacy - Marg,,Giza,Mohandessin,30.040916,31.195716,9,23,4,2025-01-17,0,1631
2515,Family Pharmacy,,Giza,Mohandessin,30.063082,31.213376,9,2,4,2024-12-03,0,3431
2516,Sunrise Pharmacy - Mohandessin,,Giza,Mohandessin,30.051818,31.186545,10,1,4,2025-01-18,0,6215
2517,Elite Pharmacy - Mohandessin,,Giza,Mohandessin,30.071511,31.206959,9,23,4,2025-04-20,0,1942
2518,Better Life Pharmacy,,Giza,Mohandessin,30.068289,31.209313,9,23,4,2024-10-09,0,8478
2519,Al Nozha Pharmacy,,Giza,Mohandessin,30.050094,31.198903,8,1,4,2025-07-08,0,6539
2520,Nile Care Pharmacy - Oct City,,Giza,Mohandessin,30.047153,31.19769,9,23,4,2025-03-22,2,3648
2521,Metro Pharmacy,,Giza,Mohandessin,30.054473,31.214188,9,23,4,2025-09-14,0,4697
2522,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,30.055117,31.185438,10,23,4,2025-01-05,0,8593
2523,Union Pharm,,Giza,Mohandessin,30.06051,31.207301,10,2,4,2024-11-28,1,7032
2524,Sunrise Pharmacy - Mohandessin,,Giza,Mohandessin,30.048967,31.214403,9,1,4,2024-11-30,0,6390
2525,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,30.058696,31.191954,10,2,4,2025-03-19,0,4051
2526,Dr Medhat Pharmacy - Haram,,Giza,Mohandessin,30.061799,31.203592,8,1,4,2024-11-16,0,5683
2527,Silver Care Pharmacy - Rehab View,,Giza,Mohandessin,30.060713,31.211015,10,1,4,2025-09-13,0,8212
2528,El Nasr Pharmacy - Agami,,Giza,Mohandessin,30.03977,31.20543,10,1,4,2025-03-30,0,9696
2529,El Faraby Pharmacy - Mohandessin,,Giza,Mohandessin,30.051648,31.211819,8,23,4,2025-06-24,0,4523
2530,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.064955,31.185033,9,23,4,2024-11-18,0,7060
2531,El Tourath Pharmacy - Shubra,,Giza,Mohandessin,30.043398,31.210629,9,1,4,2025-08-16,0,5166
2532,Ebn Sina Pharmacy,,Giza,Mohandessin,30.069261,31.201017,8,23,4,2024-09-30,0,1363
2533,Salamtek Pharmacy,,Giza,Mohandessin,30.06583,31.184117,10,23,4,2025-03-14,0,2846
2534,El Shifa Pharmacy - Mohandessin,,Giza,Mohandessin,30.039819,31.1883,10,1,4,2025-06-15,0,4981
2535,Hope Pharmacy - Imbaba,,Giza,Mohandessin,30.041967,31.188812,10,2,4,2025-04-11,0,7608
2536,El Faraby Pharmacy,,Giza,Mohandessin,30.056418,31.182241,8,1,4,2024-10-05,2,7270
2537,Alpha Pharma - Mohandessin,,Giza,Mohandessin,30.071965,31.209794,9,23,4,2025-07-31,0,2246
2538,El Baraka Pharmacy - Faisal,,Giza,Mohandessin,30.039019,31.201078,9,23,4,2025-07-01,0,8327
2539,Angel Pharmacy - Imbaba,,Giza,Mohandessin,30.048543,31.19446,9,23,4,2025-05-16,1,9836
2540,Ebn Sina Pharmacy,,Giza,Mohandessin,30.053516,31.194644,9,2,4,2024-10-09,0,8397
2541,Ebn Sina Pharmacy - Obour,,Giza,Mohandessin,30.059448,31.198827,10,23,4,2025-03-08,0,4483
2542,El Nasr Pharmacy - Shubra,,Giza,Mohandessin,30.062806,31.204231,9,23,4,2024-09-24,0,9037
2543,Union Pharm - Mohandessin,,Giza,Mohandessin,30.058946,31.188876,9,23,4,2025-02-26,0,6769
2544,Life Line Pharmacy,,Giza,Mohandessin,30.044894,31.189087,10,23,4,2024-11-09,0,4194
2545,Blue Wave Pharmacy,,Giza,Mohandessin,30.056795,31.199192,9,23,4,2025-07-18,0,6982
2546,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,30.042721,31.194647,9,23,4,2024-11-02,0,3217
2547,El Hokama Pharmacy - Shubra,,Giza,Mohandessin,30.042688,31.195403,8,23,4,2025-01-19,0,2832
2548,Silver Care Pharmacy - Agami,,Giza,Mohandessin,30.05065,31.184663,9,23,4,2025-01-19,0,5657
2549,Misr Pharmacy - Mohandessin,,Giza,Mohandessin,30.06134,31.189561,9,2,4,2024-11-21,0,8349
2550,Seha First Pharmacy,,Giza,Mohandessin,30.063952,31.197934,9,23,4,2025-06-28,2,3590
2551,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.06936,31.201536,9,23,4,2024-12-18,0,9592
2552,El Tourath Pharmacy - Mohandessin,,Giza,Mohandessin,30.046356,31.213449,9,23,4,2025-08-29,0,1892
2553,Dr Medhat Pharmacy - Mohandessin,,Giza,Mohandessin,30.044075,31.188811,10,2,4,2025-05-16,0,6417
2554,Silver Care Pharmacy - Maadi,,Giza,Mohandessin,30.059027,31.212592,10,1,4,2024-11-05,0,6644
2555,El Tourath Pharmacy - Haram,,Giza,Mohandessin,30.050588,31.182988,9,23,4,2025-03-07,0,6175
2556,El Baraka Pharmacy - Nozha,,Giza,Mohandessin,30.053312,31.199487,8,1,4,2025-06-28,0,5076
2557,Blue Wave Pharmacy - Helwan,,Giza,Mohandessin,30.063442,31.215382,10,23,4,2025-07-29,0,7912
2558,El Baraka Pharmacy - Faisal,,Giza,Mohandessin,30.041925,31.186936,8,1,4,2025-05-05,0,9652
2559,Sunrise Pharmacy,,Giza,Mohandessin,30.070817,31.212447,10,23,4,2025-04-18,0,5233
2560,Star Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.050566,31.201207,8,23,4,2025-01-15,0,7267
2561,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.041351,31.211175,9,23,4,2024-10-28,0,8384
2562,Mira Pharmacy,,Giza,Mohandessin,30.043774,31.209778,9,1,4,2024-10-18,0,3311
2563,El Zahraa Pharmacy - Montaza,,Giza,Mohandessin,30.06154,31.186031,10,23,4,2025-08-26,0,4431
2564,Star Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.04885,31.183128,9,2,4,2025-08-01,1,3453
2565,Sunrise Pharmacy - Maadi,,Giza,Mohandessin,30.044285,31.208469,8,23,4,2024-09-27,0,2712
2566,Care 24 Seven - Mohandessin,,Giza,Mohandessin,30.072194,31.198158,10,1,4,2024-12-15,0,4896
2567,Golden Care Pharmacy - Smouha,,Giza,Mohandessin,30.071062,31.212742,9,23,4,2025-08-19,0,8720
2568,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,30.064533,31.214675,9,1,4,2024-10-11,1,7533
2569,Hope Pharmacy - Zayed,,Giza,Mohandessin,30.058329,31.207214,9,2,4,2025-07-01,0,7570
2570,Green Leaf Pharmacy - Helwan,,Giza,Mohandessin,30.053162,31.193743,9,23,4,2025-06-27,0,1870
2571,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,30.054145,31.209244,9,23,4,2025-07-12,1,7666
2572,Ebn Sina Pharmacy,,Giza,Mohandessin,30.070526,31.187602,9,23,4,2025-02-12,0,3362
2573,Nile Care Pharmacy - Rehab View,,Giza,Mohandessin,30.046752,31.197686,9,23,4,2024-11-13,0,5081
2574,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,30.074269,31.182988,8,23,4,2025-08-17,0,6831
2575,El Nasr Pharmacy - Mohandessin,,Giza,Mohandessin,30.051898,31.194848,8,1,4,2024-10-21,0,9923
2576,Al Amal Pharmacy,,Giza,Mohandessin,30.057496,31.199966,9,23,4,2025-04-14,0,4474
2577,Union Pharm - Mohandessin,,Giza,Mohandessin,30.073905,31.213159,8,23,4,2024-11-22,0,6805
2578,Dr Medhat Pharmacy - Oct City,,Giza,Mohandessin,30.068771,31.189093,8,23,4,2025-02-27,0,5166
2579,El Tourath Pharmacy,,Giza,Mohandessin,30.042195,31.203314,9,23,4,2024-11-21,0,5533
2580,Pharma Plus - Dokki,,Giza,Mohandessin,30.064877,31.208697,8,23,4,2025-04-03,1,1703
2581,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,30.064355,31.190702,9,23,4,2024-09-11,0,6084
2582,Life Line Pharmacy - Rehab View,,Giza,Mohandessin,30.060236,31.212189,8,23,4,2025-01-03,0,7918
2583,Angel Pharmacy - Mohandessin,,Giza,Mohandessin,30.049514,31.206475,8,1,4,2025-09-12,0,7722
2584,Pharma Plus,,Giza,Mohandessin,30.051571,31.205127,9,23,4,2025-08-23,0,5591
2585,Salamtek Pharmacy - Haram,,Giza,Mohandessin,30.054679,31.184968,8,23,4,2025-02-03,0,3947
2586,Misr Pharmacy - Nozha,,Giza,Mohandessin,30.052745,31.193813,8,1,4,2025-05-13,0,2676
2587,El Baraka Pharmacy - Shubra,,Giza,Mohandessin,30.061881,31.201583,9,1,4,2024-12-11,0,4971
2588,Silver Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.055022,31.211902,9,23,4,2024-09-28,0,2960
2589,Al Nozha Pharmacy - Montaza,,Giza,Mohandessin,30.070679,31.211765,9,23,4,2025-01-17,0,4436
2590,Health Gate Pharmacy - Mohandessin,,Giza,Mohandessin,30.061174,31.201305,8,23,4,2025-06-28,1,4729
2591,El Baraka Pharmacy,,Giza,Mohandessin,30.054816,31.193727,9,23,4,2024-09-22,1,7021
2592,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.040968,31.194686,8,23,4,2025-05-07,1,8787
2593,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,30.067021,31.184801,9,23,4,2025-04-08,0,1241
2594,Elite Pharmacy - Shubra,,Giza,Mohandessin,30.060979,31.188812,8,1,4,2025-01-11,0,3721
2595,Omega Pharmacy - Smouha,,Giza,Mohandessin,30.057474,31.213881,9,2,4,2025-02-24,0,7763
2596,Golden Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.067568,31.202186,9,23,4,2025-01-09,0,5148
2597,Nile Care Pharmacy,,Giza,Mohandessin,30.055946,31.206774,8,23,4,2025-08-04,0,4911
2598,Golden Care Pharmacy - Banha,,Giza,Mohandessin,30.072078,31.198386,10,23,4,2025-06-12,0,4030
2599,Elite Pharmacy,,Giza,Mohandessin,30.069143,31.188283,9,2,4,2025-06-13,0,1659
2600,Misr Pharmacy - Maadi,,Giza,Mohandessin,30.0482,31.197815,9,23,4,2025-08-22,0,7859
2601,Care 24 Seven - Maadi,,Giza,Mohandessin,30.053066,31.204212,9,2,4,2025-06-26,0,8037
2602,Green Leaf Pharmacy,,Giza,Mohandessin,30.055169,31.18492,9,1,4,2024-11-18,2,4544
2603,Life Line Pharmacy,,Giza,Mohandessin,30.057241,31.193356,8,23,4,2024-09-03,0,4139
2604,Seha First Pharmacy,,Giza,Mohandessin,30.055985,31.198391,9,23,4,2025-06-18,0,8971
2605,Union Pharm - Haram,,Giza,Mohandessin,30.03978,31.214774,9,23,4,2025-02-11,0,3196
2606,Health Gate Pharmacy,,Giza,Mohandessin,30.049878,31.20625,8,23,4,2024-10-14,1,7339
2607,Care 24 Seven - Shubra,,Giza,Mohandessin,30.072909,31.195443,8,23,4,2024-12-15,0,2509
2608,Alpha Pharma - Mohandessin,,Giza,Mohandessin,30.057381,31.201875,9,23,4,2025-06-01,0,3695
2609,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,30.061056,31.184927,9,2,4,2024-09-15,0,5327
2610,Misr Pharmacy - Marg,,Giza,Mohandessin,30.070157,31.210844,9,1,4,2025-08-06,0,2274
2611,Union Pharm,,Giza,Mohandessin,30.063544,31.184745,9,2,4,2025-07-03,0,1584
2612,Angel Pharmacy,,Giza,Mohandessin,30.0471,31.203914,8,23,4,2024-11-30,1,5157
2613,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,30.05984,31.181546,9,23,4,2024-11-02,0,3938
2614,Salamtek Pharmacy - Mohandessin,,Giza,Mohandessin,30.055337,31.182634,9,23,4,2025-02-10,0,4207
2615,Health Gate Pharmacy - Marg,,Giza,Mohandessin,30.043449,31.188761,9,23,4,2025-04-20,0,9844
2616,Sunrise Pharmacy,,Giza,Mohandessin,30.061355,31.205595,9,1,4,2024-10-22,0,5355
2617,Union Pharm - Mohandessin,,Giza,Mohandessin,30.054508,31.194024,8,1,4,2025-07-24,0,8292
2618,Hope Pharmacy,,Giza,Mohandessin,30.062375,31.197628,9,1,4,2025-02-27,0,1975
2619,Seha First Pharmacy - Shubra,,Giza,Mohandessin,30.048934,31.187277,9,23,4,2025-07-10,1,5341
2620,Seha First Pharmacy - Zayed,,Giza,Mohandessin,30.069386,31.190698,10,1,4,2025-01-11,0,8758
2621,Golden Care Pharmacy,,Giza,Mohandessin,30.074269,31.187714,9,23,4,2025-09-09,1,3680
2622,El Baraka Pharmacy,,Giza,Mohandessin,30.053984,31.184752,10,23,4,2025-05-02,1,9045
2623,El Hokama Pharmacy - Montaza,,Giza,Mohandessin,30.045387,31.20624,9,1,4,2024-10-12,0,7504
2624,Seha First Pharmacy,,Giza,Mohandessin,30.061898,31.191493,9,2,4,2025-01-17,0,3139
2625,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,30.055301,31.189266,9,23,4,2025-04-16,0,9218
2626,Better Life Pharmacy,,Giza,Mohandessin,30.047382,31.203322,8,23,4,2025-01-16,0,9707
2627,Metro Pharmacy,,Giza,Mohandessin,30.052609,31.19176,9,23,4,2024-12-10,0,7767
2628,Union Pharm - Nozha,,Giza,Mohandessin,30.041005,31.201156,8,23,4,2024-10-11,1,3488
2629,El Tourath Pharmacy - Mohandessin,,Giza,Mohandessin,30.0585,31.202584,8,23,4,2025-08-14,0,9401
2630,Sunrise Pharmacy,,Giza,Mohandessin,30.059486,31.1938,9,1,4,2024-09-23,1,5233
2631,Hope Pharmacy,,Giza,Mohandessin,30.05393,31.194025,9,23,4,2025-03-20,0,2415
2632,Silver Care Pharmacy - Smouha,,Giza,Mohandessin,30.041286,31.181772,9,23,4,2025-06-16,0,1469
2633,Sunrise Pharmacy - Faisal,,Giza,Mohandessin,30.069353,31.209781,9,23,4,2025-04-13,0,3761
2634,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,30.06062,31.20414,10,1,4,2025-06-14,0,5272
2635,Ebn Sina Pharmacy,,Giza,Mohandessin,30.045747,31.208153,9,2,4,2024-12-13,0,1134
2636,El Hokama Pharmacy,,Giza,Mohandessin,30.055744,31.195443,10,23,4,2024-10-28,0,9648
2637,Better Life Pharmacy,,Giza,Mohandessin,30.053197,31.203561,8,2,4,2025-05-19,0,7372
2638,Al Amal Pharmacy,,Giza,Mohandessin,30.05829,31.189786,9,23,4,2024-10-10,0,8251
2639,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.047808,31.198925,9,23,4,2024-11-16,0,2074
2640,El Zahraa Pharmacy - Helwan,,Giza,Mohandessin,30.067157,31.195566,10,23,4,2025-04-15,0,2713
2641,City Care Pharmacy,,Giza,Mohandessin,30.071097,31.201962,8,1,4,2025-01-05,1,5742
2642,Ebn Sina Pharmacy - Dokki,,Giza,Mohandessin,30.067865,31.1997,9,23,4,2024-11-15,0,4808
2643,Sunrise Pharmacy,,Giza,Mohandessin,30.054683,31.212637,8,1,4,2025-07-20,0,9962
2644,Seha First Pharmacy,,Giza,Mohandessin,30.05908,31.1904,9,1,4,2024-10-09,0,4124
2645,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,30.072604,31.199839,9,23,4,2025-04-22,0,2041
2646,Hope Pharmacy - Maadi,,Giza,Mohandessin,30.044371,31.215606,8,1,4,2025-06-07,0,5144
2647,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.064594,31.207082,9,23,4,2025-03-19,0,9180
2648,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.051628,31.208711,9,23,4,2025-02-18,1,5558
2649,Misr Pharmacy,,Giza,Mohandessin,30.062558,31.214739,9,23,4,2024-10-31,0,7600
2650,Union Pharm - Banha,,Giza,Mohandessin,30.060497,31.181689,9,23,4,2025-02-08,0,4578
2651,Star Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.073107,31.185974,9,2,4,2025-05-11,0,1416
2652,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,30.039751,31.211218,10,23,4,2025-02-08,0,4798
2653,Dr Medhat Pharmacy - Oct City,,Giza,Mohandessin,30.05666,31.190824,9,1,4,2024-10-03,0,5996
2654,Salamtek Pharmacy - Maadi,,Giza,Mohandessin,30.053579,31.192744,9,23,4,2024-10-12,0,3684
2655,El Nasr Pharmacy - Mohandessin,,Giza,Mohandessin,30.05655,31.206808,9,23,4,2025-03-07,0,5224
2656,Misr Pharmacy,,Giza,Mohandessin,30.064957,31.194889,9,23,4,2024-09-05,0,3985
2657,Nile Care Pharmacy - Faisal,,Giza,Mohandessin,30.04231,31.205155,9,1,4,2025-03-11,0,4734
2658,El Shifa Pharmacy,,Giza,Mohandessin,30.046653,31.207662,10,23,4,2025-04-23,0,9721
2659,Health Gate Pharmacy - Marg,,Giza,Mohandessin,30.07409,31.186086,9,23,4,2025-07-17,0,5236
2660,Health Gate Pharmacy - Dokki,,Giza,Mohandessin,30.069521,31.192512,9,1,4,2025-08-30,0,8275
2661,Ebn Sina Pharmacy - Mohandessin,,Giza,Mohandessin,30.064853,31.195935,9,1,4,2025-09-13,0,8933
2662,Angel Pharmacy - Mohandessin,,Giza,Mohandessin,30.038609,31.202914,8,1,4,2024-09-08,0,4165
2663,Union Pharm - Mohandessin,,Giza,Mohandessin,30.052071,31.188103,9,23,4,2025-05-06,0,6012
2664,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.040971,31.182311,9,1,4,2024-09-18,0,9202
2665,Green Leaf Pharmacy,,Giza,Mohandessin,30.045688,31.196701,9,23,4,2025-05-12,0,6404
2666,Sunrise Pharmacy - Mohandessin,,Giza,Mohandessin,30.061563,31.208503,9,2,4,2025-06-12,0,4654
2667,Life Line Pharmacy - Obour,,Giza,Mohandessin,30.056515,31.183538,10,23,4,2025-06-21,0,8170
2668,Family Pharmacy,,Giza,Mohandessin,30.039162,31.212761,9,23,4,2024-09-13,0,8760
2669,Golden Care Pharmacy - Maadi,,Giza,Mohandessin,30.039999,31.189804,9,23,4,2025-03-30,1,7105
2670,Health Gate Pharmacy,,Giza,Mohandessin,30.048409,31.202811,8,23,4,2025-09-13,0,5454
2671,Dr Medhat Pharmacy,,Giza,Mohandessin,30.041094,31.20347,8,2,4,2024-09-17,0,7846
2672,Life Line Pharmacy - Obour,,Giza,Mohandessin,30.042347,31.193222,9,23,4,2024-10-31,0,3663
2673,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,30.06744,31.209168,9,23,4,2024-09-04,0,5460
2674,Angel Pharmacy,,Giza,Mohandessin,30.06051,31.210399,8,23,4,2024-11-12,0,2385
2675,Union Pharm,,Giza,Mohandessin,30.066746,31.195343,9,23,4,2025-02-17,0,3844
2676,Pharma Plus,,Giza,Mohandessin,30.07386,31.197614,8,23,4,2025-07-11,1,1534
2677,El Zahraa Pharmacy - Square,,Giza,Mohandessin,30.059976,31.210681,8,23,4,2025-04-27,0,2885
2678,Sunrise Pharmacy - Marg,,Giza,Mohandessin,30.072286,31.185486,8,23,4,2024-09-06,1,6187
2679,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,30.056789,31.183712,8,23,4,2025-03-17,0,1456
2680,Elite Pharmacy - Oct City,,Giza,Mohandessin,30.057156,31.187463,8,23,4,2024-12-30,0,5499
2681,El Zahraa Pharmacy,,Giza,Mohandessin,30.062855,31.190526,9,23,4,2025-08-17,0,7923
2682,Green Leaf Pharmacy - Imbaba,,Giza,Mohandessin,30.063371,31.207228,9,23,4,2024-11-16,0,4437
2683,Mira Pharmacy - Mohandessin,,Giza,Mohandessin,30.069318,31.190101,9,23,4,2024-09-10,0,2030
2684,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,30.073243,31.190904,9,2,4,2025-08-05,0,5434
2685,Star Care Pharmacy - Mohandessin,,Giza,Mohandessin,30.055926,31.197091,10,23,4,2025-05-05,2,9917
2686,El Faraby Pharmacy - Rehab View,,Giza,Mohandessin,30.039835,31.206255,9,23,4,2025-05-06,0,8652
2687,Omega Pharmacy - Maadi,,Giza,Mohandessin,30.046038,31.197742,9,23,4,2025-04-06,0,1600
2688,Salamtek Pharmacy,,Giza,Mohandessin,30.061423,31.182425,9,1,4,2025-08-12,0,5152
2689,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,30.047782,31.197501,9,2,4,2024-10-28,0,6119
2690,El Zahraa Pharmacy - Nozha,,Giza,Mohandessin,30.057092,31.210216,9,23,4,2025-04-28,0,2953
2691,Care 24 Seven - Mohandessin,,Giza,Mohandessin,30.065505,31.212123,9,23,4,2025-05-18,0,5218
2692,Family Pharmacy,,Giza,Mohandessin,30.073419,31.203808,9,2,4,2024-12-20,0,3706
2693,El Zahraa Pharmacy,,Giza,Mohandessin,30.044293,31.183775,9,23,4,2024-09-07,0,4069
2694,Alpha Pharma,,Giza,Mohandessin,30.062292,31.209603,9,23,4,2025-03-28,0,9875
2695,City Care Pharmacy,,Giza,Mohandessin,30.072014,31.202783,10,23,4,2025-04-16,0,6452
2696,Green Leaf Pharmacy - Faisal,,Giza,Mohandessin,30.065459,31.198905,8,23,4,2025-02-03,1,3067
2697,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.073805,31.19286,10,1,4,2024-11-12,0,4843
2698,El Shifa Pharmacy - Banha,,Giza,Mohandessin,30.055667,31.19575,9,1,4,2025-03-01,0,3550
2699,Pharma Plus - Mohandessin,,Giza,Mohandessin,30.047664,31.208368,9,23,4,2025-06-10,1,6244
2700,Alpha Pharma - Agami,,Giza,Mohandessin,30.066191,31.206109,8,23,4,2024-11-24,0,5277
2701,El Zahraa Pharmacy,,Giza,Mohandessin,30.061346,31.1845,10,23,4,2025-07-31,1,9729
2702,El Shifa Pharmacy - Zayed,,Giza,Mohandessin,30.054194,31.20943,9,2,4,2025-05-03,0,1810
2703,El Faraby Pharmacy,,Giza,Mohandessin,30.058474,31.188967,9,23,4,2025-06-19,0,7715
2704,Seha First Pharmacy,,Giza,Mohandessin,30.043925,31.18249,9,23,4,2025-06-30,0,2951
2705,El Shifa Pharmacy,,Giza,Mohandessin,30.067917,31.210164,8,23,4,2024-09-19,0,9934
2706,Misr Pharmacy,,Giza,Mohandessin,30.045306,31.212424,9,23,4,2024-11-02,2,7045
2707,El Baraka Pharmacy,,Giza,Mohandessin,30.050626,31.182353,9,23,4,2024-10-31,0,9607
2708,Blue Wave Pharmacy - Mohandessin,,Giza,Mohandessin,30.052388,31.204954,8,23,4,2024-11-09,0,9091
2709,Star Care Pharmacy - Dokki,,Giza,Mohandessin,30.072041,31.200053,9,2,4,2024-10-02,0,9322
2710,Better Life Pharmacy,,Giza,Mohandessin,30.052852,31.205806,8,23,4,2025-07-31,0,4068
2711,Mira Pharmacy - Shubra,,Giza,Mohandessin,30.054253,31.189593,9,23,4,2024-11-18,1,8761
2712,Sunrise Pharmacy - Agami,,Giza,Mohandessin,30.041007,31.199716,9,23,4,2025-06-27,0,3084
2713,Ebn Sina Pharmacy - Banha,,Giza,Mohandessin,30.067826,31.194615,10,23,4,2025-02-07,0,8303
