invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
319961,2,30.89,17.27,44.51,"Haram 66, SHK zone"
319961,4,245.76,206.30,776.74,"169 Horreya st., near bridge, SHK"
319961,5,215.05,188.86,886.39,
319961,7,249.60,324.99,1422.21,"Zayed 33, SHK zone"
319961,2,399.00,195.73,602.27,Shubra EEl Kheima 18 Tahrir
319961,5,110.21,139.94,411.11,
319961,4,173.18,197.77,494.95,"Autostrad 191, SHK zone"
319961,2,141.51,68.92,214.10,SHK/109
319961,3,24.50,17.27,56.23,SHK/110
319961,4,124.34,98.14,399.22,Shubr aEl Kheima 168 Geish
319961,2,163.86,71.86,255.86,
319961,6,243.84,382.24,1080.80,SHK/230
319964,6,540.09,356.11,2884.43,"219 Salah Salem st., near gas station, MHS"
319964,1,63.56,11.11,52.45,blk 14 - MHS - gas station
319964,4,73.24,60.52,232.44,Mohandessin 98Abbas
319964,5,245.04,263.98,961.22,
319964,3,75.75,57.34,169.91,MHS/148
319964,3,33.66,18.91,82.07,blk 14 - MHS - metro
319964,5,136.75,157.92,525.83,blk 3 - MHS - hospital
319964,1,18.90,4.29,14.61,Mohandessin 114 9th istrict
319964,3,520.20,186.23,1374.37,blk 17 - MHS - market
319964,6,7.97,8.10,39.72,"Autostrad 113, MHS zone"
319966,5,223.44,280.52,836.68,blk 16 - NSC - market
319966,3,223.66,191.40,479.58,blk 17 - NSC - hospital
319966,7,176.88,302.15,936.01,"56 Nasr st., near bridge, NSC"
319966,8,195.16,381.87,1179.41,blk 5 - NSC - hospital
319967,4,60.09,58.73,181.63,"207 Faisal st., near metro, NSC"
319967,7,122.23,187.95,667.66,"Nasr 186, NSC zone"
319968,5,78.58,72.54,320.36,NSC/20
319968,7,186.35,150.48,1153.97,blk 15 - NSC - park
319968,6,7.78,0.76,45.92,blk 1 - NSC - square
319968,4,140.71,69.73,493.11,
319969,2,169.66,31.61,307.71,ZMK/217
319969,3,128.17,30.91,353.60,"221 Mustafa Nahhas st., near hospital, ZMK"
319969,6,83.29,98.36,401.38,ZMK/75
319969,7,100.51,72.70,630.87,
319969,5,132.79,11.67,652.28,"8 Tahrir st., near police st., ZMK"
319969,5,106.67,64.97,468.38,Zamalek 97 Prot Said
319969,6,11.26,7.51,60.05,"Autostrad 219, ZMK zone"
319969,3,95.52,54.13,232.43,"Salah Salem 222, ZMK zone"
319969,2,65.82,18.84,112.80,ZMK/19
319969,4,429.24,183.07,1533.89,"101 Zayed st., near square, ZMK"
319969,5,7.39,4.62,32.33,
319969,3,224.16,63.31,609.17,ZMK/78
319969,5,231.60,172.60,985.40,ZMK/107
319969,4,48.69,31.50,163.26,ZMK/239
319969,4,103.78,87.06,328.06,
319970,4,158.08,123.15,509.17,blk 12 - MHS - school
319970,4,144.41,108.78,468.86,blk 5 - MHS - metro
319970,5,189.73,167.32,781.33,blk 12 - MHS - bridge
319970,3,59.35,32.47,145.58,Mohandssin 113 Abbas
319972,3,192.37,122.55,454.56,Smouha 663 Tahrir
319972,9,194.96,441.75,1312.89,"155 Industrial Zone st., near mosque, SMH"
319972,4,217.68,198.56,672.16,Smouha 127 Auttostrad
319972,3,136.75,91.53,318.72,Smouha 168 Horreeya
319972,2,35.44,15.62,55.26,"Abbas 187, SMH zone"
319972,5,24.94,25.61,99.09,"Faisal 133, SMH zone"
319972,4,113.16,75.93,376.71,blk 23 - SMH - hospital
319972,6,23.04,25.06,113.18,"86 Corniche st., near mosque, SMH"
319972,5,462.57,347.71,1965.14,
319974,3,543.66,162.77,1468.21,
319974,5,155.34,66.87,709.83,HLWN/202
319974,4,66.19,40.35,224.41,Helwan 2221 9th District
319974,2,184.10,34.50,333.70,Helwan 2226 Horreya
319974,4,12.79,2.86,48.30,"167 Tahrir st., near park, HLWN"
319974,9,75.44,72.36,606.60,blk 14 - HLWN - market
319975,4,192.54,108.19,661.97,
319975,2,153.22,37.25,269.19,"175 Gamet Dewal st., near market, FSL"
319975,2,31.32,8.32,54.32,FSL/227
319975,5,224.40,224.52,897.48,"17 9th District st., near metro, FSL"
319975,1,165.44,26.64,138.80,"236 Port Said st., near hospital, FSL"
319975,6,185.73,245.62,868.76,
319977,3,121.42,42.69,321.57,
319977,4,30.46,8.05,113.79,"Gamet Dewal 45, MAD zone"
319977,2,453.18,36.16,870.20,"139 Mustafa Nahhas st., near hospital, MAD"
319977,3,422.10,131.98,1134.32,Maadii 93 Corniche
319977,3,121.07,40.28,322.93,blk 13 - MAD - metro
319977,2,530.40,176.14,884.66,blk 8 - MAD - hospital
319977,3,544.17,121.62,1510.89,
319977,5,54.96,11.01,263.79,"80 Salah Salem st., near police st., MAD"
319977,4,451.50,164.76,1641.24,MAD/178
319977,5,323.19,164.02,1451.93,MAD/149
319977,4,199.67,63.56,735.12,blk 6 - MAD - police st.
319977,5,16.97,12.24,72.61,Maadi 113 Mustaf Nahhas
319977,6,238.80,112.13,1320.67,Maadi 11 Abbas
319979,7,416.22,833.01,2080.53,Haram 181 ahrir
319979,4,72.30,78.81,210.39,"39 Port Said st., near hospital, HRM"
319980,6,156.26,50.92,886.64,blk 29 - HRM - mosque
319980,4,140.58,48.95,513.37,
319980,5,159.98,93.68,706.22,"Salah Salem 167, HRM zone"
319980,2,218.64,52.17,385.11,HRM/115
319980,5,317.52,86.74,1500.86,"137 Geish st., near market, HRM"
319980,5,42.66,12.98,200.32,
319980,2,448.56,55.57,841.55,"128 Salah Salem st., near hospital, HRM"
319980,3,30.13,4.76,85.63,
319982,4,11.50,3.90,42.10,FSL/174
319982,7,11.63,8.30,73.11,
319982,6,164.62,131.65,856.07,Faisal 1167 Horreya
319982,2,24.26,5.73,42.79,"206 Faisal st., near gas station, FSL"
319982,2,55.39,16.15,94.63,"15 Nile st., near hospital, FSL"
319982,7,61.98,26.11,407.75,blk 21 - FSL - park
319984,4,116.47,57.69,408.19,Agmai 81 Haram
319984,3,11.68,4.54,30.50,
319984,5,12.31,9.12,52.43,
319984,3,22.66,6.75,61.23,Agami 222 9th istrict
319984,3,7.70,3.65,19.45,
319985,3,13.55,5.69,34.96,Agami 184 FFaisal
319985,5,31.98,25.38,134.52,Agaim 3 9th District
319985,5,141.64,105.34,602.86,
319985,5,187.26,183.83,752.47,Agammi 43 Industrial Zone
319985,3,13.35,9.91,30.14,
319985,6,8.06,14.20,34.16,Agami 72 Tarir
319986,4,60.57,55.33,186.95,blk 1 - AGM - school
319986,6,216.07,368.07,928.35,"Horreya 228, AGM zone"
319986,6,31.94,53.20,138.44,
319986,4,89.57,111.87,246.41,AGM/210
319986,1,19.60,4.35,15.25,"Horreya 83, AGM zone"
319987,5,543.15,690.75,2025.00,"Haram 95, AGM zone"
319987,3,116.58,82.66,267.08,Agami 76 Giesh
319987,2,7.71,3.19,12.23,"Autostrad 160, AGM zone"
319987,4,93.12,88.67,283.81,
319987,7,193.07,294.02,1057.47,AGM/69
319987,5,30.53,35.71,116.94,AGM/43
319987,4,34.75,35.32,103.68,Agami 15 2Nile
319990,2,72.53,30.92,114.14,blk 2 - AGM - police st.
319990,5,213.00,258.21,806.79,blk 26 - AGM - school
319990,4,21.67,15.89,70.79,
319990,7,112.69,163.82,625.01,
319992,4,63.68,65.79,188.93,"115 9th District st., near bridge, AGM"
319992,5,202.34,229.91,781.79,
319992,5,43.29,64.24,152.21,blk 18 - AGM - metro
319992,5,22.39,18.14,93.81,
319992,2,119.18,65.68,172.68,Agami 23H orreya
319992,3,178.64,131.15,404.77,"8 Corniche st., near metro, AGM"
319992,5,7.48,10.92,26.48,
319992,9,139.00,240.97,1010.03,AGM/208
319994,5,92.26,41.16,420.14,AGM/14
319994,8,113.52,90.90,817.26,AGM/99
319994,4,19.66,8.91,69.73,"Industrial Zone 129, AGM zone"
319994,4,64.72,46.61,212.27,AGM/22
319994,2,82.50,10.79,154.21,"172 Faisal st., near gas station, AGM"
319994,4,298.62,140.27,1054.21,AGM/71
319994,4,460.02,195.03,1645.05,"Port Said 219, AGM zone"
319994,4,18.59,8.19,66.17,blk 8 - AGM - school
319994,3,220.32,91.20,569.76,Agami 1336 Gamet Dewal
319995,1,205.82,36.17,169.65,blk 29 - AGM - gas station
319995,3,83.29,47.51,202.36,AGM/23
319995,3,141.37,102.04,322.07,blk 2 - AGM - hospital
319995,4,128.50,73.99,440.01,"Sudan 59, AGM zone"
319995,4,43.70,34.74,140.06,blk 24 - AGM - mosque
319995,1,17.60,3.31,14.29,blk 28 - AGM - school
319996,4,194.34,148.52,628.84,Agam 84 Salah Salem
319996,3,76.22,45.39,183.27,"Horreya 211, AGM zone"
319996,2,125.79,40.82,210.76,AGM/38
319996,4,480.42,305.79,1615.89,Agai 168 Zayed
319997,3,113.87,22.02,319.59,AGM/174
319997,3,426.72,120.02,1160.14,"9th District 98, AGM zone"
319997,3,109.03,41.66,285.43,"Geish 38, AGM zone"
319997,2,13.50,2.34,24.66,AGM/162
319997,7,140.45,50.98,932.17,"182 Abbas st., near police st., AGM"
319997,3,135.43,39.16,367.13,"160 Sudan st., near market, AGM"
319997,4,21.94,13.71,74.05,AGM/187
319998,2,134.51,41.60,227.42,Agami 42 Geish
319998,4,18.70,12.34,62.46,
319998,5,91.10,101.78,353.72,Agaim 236 Corniche
319998,3,104.45,50.22,263.13,AGM/215
319998,10,486.03,944.67,3915.63,Agami 27 Gamet eDwal
319999,7,58.68,11.50,399.26,Agami 10 1Abbas
319999,1,8.08,0.94,7.14,AGM/130
319999,3,94.18,29.91,252.63,"Nasr 211, AGM zone"
319999,4,406.14,141.90,1482.66,
319999,4,107.50,32.98,397.02,"Geish 216, AGM zone"
319999,3,98.40,58.16,237.04,AGM/96
319999,4,191.31,122.17,643.07,
319999,6,160.66,138.34,825.62,AGM/174
319999,2,56.55,16.10,97.00,Agami 82 Mutsafa Nahhas
320000,11,160.66,101.33,1665.93,blk 14 - AGM - mosque
320000,4,502.35,212.13,1797.27,"210 Faisal st., near park, AGM"
320000,12,8.48,7.07,94.69,Agami 6 Niile
320000,4,210.13,81.98,758.54,blk 24 - AGM - police st.
320000,2,433.02,89.45,776.59,
320000,2,17.46,4.25,30.67,
320002,5,33.40,12.63,154.37,AGM/61
320002,4,141.66,24.14,542.50,"Industrial Zone 146, AGM zone"
320002,5,498.78,47.80,2446.10,"Nasr 189, AGM zone"
320002,6,42.62,10.93,244.79,
320002,6,381.78,84.70,2205.98,Agami 277 Abbas
320002,3,156.10,34.26,434.04,"Geish 49, AGM zone"
320003,3,155.65,64.97,401.98,
320003,3,515.61,205.49,1341.34,Agami 13 Salah Salem
320003,3,551.31,394.05,1259.88,"71 9th District st., near metro, AGM"
320003,7,11.83,15.20,67.61,Agami 20 Corniche
320005,3,21.98,4.39,61.55,blk 22 - AGM - park
320005,6,132.00,79.84,712.16,Agami 0 Abbas
320005,5,24.96,9.34,115.46,
320005,5,122.60,84.77,528.23,blk 14 - AGM - police st.
320005,3,55.75,15.85,151.40,
320007,2,153.67,45.15,262.19,ASF/193
320007,3,56.49,19.89,149.58,Asafra 94 Tahirr
320007,3,328.55,144.84,840.81,
320007,5,42.66,37.14,176.16,Asaffra 111 Gamet Dewal
320007,2,320.99,111.84,530.14,Asafra 51 Por tSaid
320007,4,312.80,146.06,1105.14,
320007,7,58.68,75.67,335.09,Asafra 121 aGmet Dewal
320007,3,192.09,73.85,502.42,ASF/211
320007,5,407.82,331.87,1707.23,"Geish 133, ASF zone"
320007,6,41.45,38.00,210.70,ASF/69
320007,3,302.72,152.53,755.63,
320008,5,49.19,31.95,214.00,
320008,6,532.44,400.58,2794.06,blk 20 - ASF - bridge
320008,4,58.44,29.07,204.69,"Abbas 79, ASF zone"
320008,4,123.78,29.58,465.54,ASF/10
320008,4,111.51,31.79,414.25,"88 Autostrad st., near mosque, ASF"
320008,6,191.14,164.15,982.69,blk 24 - ASF - market
320008,2,11.76,2.38,21.14,
320009,2,114.46,28.13,200.79,blk 24 - ASF - park
320009,7,57.65,72.15,331.40,"24 Faisal st., near metro, ASF"
320009,5,137.26,100.35,585.95,ASF/236
320009,5,227.52,249.31,888.29,blk 20 - ASF - police st.
320009,4,12.41,11.88,37.76,blk 19 - ASF - park
320009,3,22.85,7.70,60.85,"103 Horreya st., near bridge, ASF"
320009,3,92.45,56.73,220.62,"11 9th District st., near square, ASF"
320009,5,441.42,434.21,1772.89,
320009,4,240.00,192.90,767.10,
320011,6,60.02,54.48,305.64,"Nasr 114, ASF zone"
320011,5,12.25,9.89,51.36,ASF/124
320011,7,107.50,170.98,581.52,
320011,7,176.00,265.08,966.92,"77 Gamet Dewal st., near mosque, ASF"
320011,6,118.80,160.64,552.16,"Gamet Dewal 71, ASF zone"
320011,4,26.16,14.87,89.77,"Sudan 94, ASF zone"
320011,1,101.09,23.63,77.46,"Sudan 39, ASF zone"
320012,7,528.36,276.71,3421.81,ASF/59
320012,4,78.50,27.49,286.51,Aasfra 152 Corniche
320012,5,299.57,216.66,1281.19,
320012,3,71.91,11.16,204.57,blk 28 - ASF - square
320012,5,259.20,137.41,1158.59,
320012,3,159.81,39.31,440.12,"Nasr 139, ASF zone"
320012,4,74.89,9.68,289.88,"Industrial Zone 10, ASF zone"
320012,4,480.93,176.21,1747.51,blk 16 - ASF - hospital
320012,5,40.77,25.00,178.85,"106 Nasr st., near hospital, ASF"
320013,3,180.58,37.77,503.97,"96 Faisal st., near bridge, ASF"
320013,4,13.61,4.57,49.87,"Autostrad 162, ASF zone"
320013,5,81.09,36.07,369.38,Aafra 171 Port Said
320013,4,25.32,7.94,93.34,
320013,3,399.00,97.67,1099.33,blk 22 - ASF - square
320013,4,559.47,224.61,2013.27,Asfra 229 Sudan
320014,3,60.88,36.65,145.99,
320014,2,19.71,5.58,33.84,Asafra 196S udan
320014,2,195.37,63.20,327.54,ASF/92
320014,5,99.55,89.27,408.48,blk 21 - ASF - police st.
320014,4,159.14,90.24,546.32,ASF/155
320014,6,416.64,534.45,1965.39,"218 Sudan st., near school, ASF"
320014,3,7.29,3.73,18.14,ASF/164
320014,3,25.46,13.51,62.87,ASF/194
320015,5,46.35,33.95,197.80,blk 5 - ASF - market
320015,5,321.93,302.08,1307.57,blk 16 - ASF - square
320015,2,23.09,9.17,37.01,"33 Autostrad st., near park, ASF"
320015,3,35.21,14.72,90.91,"33 Gamet Dewal st., near hospital, ASF"
320015,3,132.26,74.52,322.26,Aafra 64 Abbas
320015,2,85.49,21.14,149.84,blk 1 - ASF - market
320015,7,12.08,13.57,70.99,blk 12 - ASF - park
320015,6,112.45,115.26,559.44,blk 25 - ASF - bridge
320015,3,19.31,8.76,49.17,"Salah Salem 192, ASF zone"
320015,7,89.57,82.68,544.31,"Salah Salem 51, ASF zone"
320016,5,8.42,2.89,39.21,"15 Zayed st., near school, ASF"
320016,5,341.15,194.21,1511.54,"3 Horreya st., near mosque, ASF"
320016,2,437.22,128.67,745.77,blk 26 - ASF - bridge
320016,4,55.08,21.66,198.66,"Nile 56, ASF zone"
320016,3,100.80,26.43,275.97,"Nasr 139, ASF zone"
320016,3,194.55,89.88,493.77,"27 Port Said st., near hospital, ASF"
320016,6,11.68,7.21,62.87,
320016,5,161.57,108.47,699.38,
320016,6,125.32,61.09,690.83,blk 7 - ASF - square
320017,5,96.48,106.07,376.33,Asafra 993 Horreya
320017,3,73.48,50.90,169.54,"Autostrad 145, ASF zone"
320017,4,124.84,170.58,328.78,"205 Sudan st., near park, ASF"
320019,3,94.27,70.05,212.76,blk 25 - ASF - park
320019,3,111.63,85.67,249.22,Asafra 183 asr
320019,7,55.63,93.90,295.51,"100 Mustafa Nahhas st., near bridge, ASF"
320019,2,84.70,51.45,117.95,"Industrial Zone 63, ASF zone"
320019,2,21.94,9.03,34.85,ASF/94
320019,2,33.73,18.74,48.72,ASF/19
320019,1,156.10,32.35,123.75,"44 Haram st., near gas station, ASF"
320019,4,173.54,142.78,551.38,ASF/176
320019,5,191.47,245.11,712.24,ASF/179
320019,4,444.36,460.36,1317.08,Aafra 198 Haram
320019,2,532.95,215.90,850.00,
320019,2,49.10,27.51,70.69,"153 Tahrir st., near gas station, ASF"
320019,6,112.93,203.31,474.27,blk 25 - ASF - school
320019,6,7.94,10.78,36.86,ASF/105
320020,2,257.28,82.31,432.25,Asafra 39 9th Distrct
320020,2,48.60,14.32,82.88,"Tahrir 239, ASF zone"
320020,4,544.17,391.30,1785.38,ASF/183
320020,4,33.76,19.08,115.96,ASF/13
320020,4,185.86,107.58,635.86,blk 25 - ASF - mosque
320020,3,79.83,40.51,198.98,"Nasr 43, ASF zone"
320020,3,486.03,151.19,1306.90,Asafra 1922 Haram
320020,2,11.96,4.24,19.68,Asfra 31 Nile
320020,3,176.53,58.28,471.31,blk 22 - ASF - school
320020,6,12.65,6.11,69.79,blk 20 - ASF - square
320020,2,18.43,7.00,29.86,"Gamet Dewal 77, ASF zone"
320023,3,101.76,44.35,260.93,"Nile 51, BOA zone"
320023,1,422.94,65.17,357.77,BOA/178
320023,4,101.76,86.57,320.47,BOA/188
320023,5,504.39,480.57,2041.38,BOA/67
320023,2,46.22,12.79,79.65,BOA/74
320023,3,8.71,4.27,21.86,
320023,6,82.74,82.41,414.03,"178 Autostrad st., near market, BOA"
320024,7,134.38,253.36,687.30,BOA/141
320024,4,32.24,30.16,98.80,
320024,3,124.14,120.93,251.49,"139 Nasr st., near park, BOA"
320024,1,85.64,16.18,69.46,"Mustafa Nahhas 98, BOA zone"
320024,2,40.77,21.00,60.54,"Autostrad 237, BOA zone"
320024,2,33.59,17.84,49.34,"76 Horreya st., near police st., BOA"
320024,3,11.79,9.05,26.32,blk 17 - BOA - bridge
320024,5,12.70,14.42,49.08,Borg El Arab 27 Salah aSlem
320024,9,48.65,127.90,309.95,blk 2 - BOA - square
320024,3,47.84,34.97,108.55,blk 22 - BOA - park
320024,5,135.30,168.88,507.62,"232 9th District st., near square, BOA"
320024,6,156.41,264.56,673.90,BOA/156
320024,3,32.08,24.63,71.61,blk 24 - BOA - mosque
320024,3,384.30,322.11,830.79,"Industrial Zone 23, BOA zone"
320024,5,412.02,369.48,1690.62,"Nasr 59, BOA zone"
320025,5,8.31,3.96,37.59,BOA/212
320025,5,21.67,11.86,96.49,BorgE l Arab 196 Corniche
320025,2,308.70,78.76,538.64,Borg El Arab 18  Tahrir
320025,5,423.78,254.63,1864.27,Borg El Arab 21 Tahrir
320025,8,257.76,278.01,1784.07,BOA/183
320026,3,155.80,110.51,356.89,Borg El Arabb 171 Abbas
320026,2,256.08,108.58,403.58,"Geish 153, BOA zone"
320026,1,182.86,41.30,141.56,blk 27 - BOA - gas station
320026,6,257.52,416.45,1128.67,blk 22 - BOA - police st.
320026,6,7.29,7.48,36.26,BOA/117
320026,1,147.74,24.16,123.58,"175 9th District st., near market, BOA"
320026,3,331.70,319.00,676.10,"Horreya 128, BOA zone"
320026,2,324.45,128.15,520.75,BOA/22
320026,7,77.95,116.13,429.52,
320026,2,22.42,12.06,32.78,BOA/73
320026,5,485.01,533.80,1891.25,"189 Corniche st., near square, BOA"
320026,7,222.96,459.89,1100.83,blk 24 - BOA - gas station
320027,5,378.42,293.23,1598.87,
320027,2,123.82,23.38,224.26,"126 Abbas st., near market, BOA"
320027,6,7.61,4.75,40.91,blk 9 - BOA - square
320027,6,306.81,144.80,1696.06,"168 Haram st., near hospital, BOA"
320027,2,128.50,25.55,231.45,Borg El Arab 78 Inustrial Zone
320027,4,16.83,1.39,65.93,Borg lE Arab 170 Port Said
320027,3,7.36,2.35,19.73,blk 12 - BOA - park
320027,11,35.81,29.43,364.48,
320027,4,382.20,130.12,1398.68,"Gamet Dewal 145, BOA zone"
320028,8,171.07,161.81,1206.75,"180 Horreya st., near square, BOA"
320028,5,94.27,66.98,404.37,"Geish 95, BOA zone"
320028,3,137.28,46.75,365.09,Borg lE Arab 58 Faisal
320028,6,84.31,42.80,463.06,"48 Corniche st., near school, BOA"
320028,6,26.04,24.30,131.94,"Zayed 54, BOA zone"
320028,2,415.80,102.42,729.18,"179 Tahrir st., near park, BOA"
320028,1,439.32,57.18,382.14,Borg El Arrab 151 Horreya
320028,3,54.96,15.60,149.28,"54 Horreya st., near square, BOA"
320028,4,260.40,146.54,895.06,blk 3 - BOA - police st.
320028,4,149.87,85.30,514.18,BOA/173
320028,7,505.92,459.40,3082.04,"231 Autostrad st., near mosque, BOA"
320029,6,192.29,93.08,1060.66,BOA/100
320029,7,193.11,45.66,1306.11,blk 18 - BOA - metro
320030,4,248.88,224.90,770.62,BOA/7
320030,8,128.27,285.45,740.71,"189 Haram st., near mosque, BOA"
320030,1,139.38,32.99,106.39,"140 Port Said st., near park, BOA"
320030,1,392.70,81.08,311.62,
320030,9,195.57,547.21,1212.92,
320030,4,64.60,66.83,191.57,"Zayed 160, BOA zone"
320030,3,123.42,115.54,254.72,BOA/80
320030,4,243.36,231.18,742.26,"Industrial Zone 181, BOA zone"
320030,2,25.78,12.54,39.02,blk 9 - BOA - gas station
320030,6,495.72,704.39,2269.93,Borg  El Arab 71 Corniche
320031,5,254.64,91.91,1181.29,BOA/17
320031,3,161.27,68.59,415.22,"47 Gamet Dewal st., near market, BOA"
320033,2,19.73,8.07,31.39,"Port Said 111, BOA zone"
320033,4,261.36,206.79,838.65,"Salah Salem 88, BOA zone"
320033,4,17.15,14.29,54.31,"119 Abbas st., near park, BOA"
320033,7,183.57,260.02,1024.97,BOA/188
320034,5,142.73,89.36,624.29,"Geish 17, BOA zone"
320034,5,33.89,21.13,148.32,"Gamet Dewal 224, BOA zone"
320034,8,32.57,33.16,227.40,Borg El Arab 113 9th Dstrict
320034,6,417.06,215.66,2286.70,
320034,4,13.34,5.74,47.62,"Nile 234, BOA zone"
320034,7,34.02,28.38,209.76,Borg lE Arab 193 Haram
320034,7,75.99,84.96,446.97,BOA/226
320034,4,22.73,8.80,82.12,Borg El Arab 128Gamet Dewal
320035,4,34.62,16.08,122.40,Borg El Araab 206 Nasr
320035,4,33.79,8.49,126.67,"145 Salah Salem st., near park, BOA"
320035,3,13.58,5.62,35.12,Borg El Arab 120 GametDewal
320035,6,298.94,211.64,1582.00,Borg El Arab 11 Port Said
320035,8,119.72,88.94,868.82,"Port Said 124, BOA zone"
320035,3,30.95,16.60,76.25,blk 14 - BOA - bridge
320035,3,146.22,75.30,363.36,blk 6 - BOA - bridge
320035,4,72.85,42.31,249.09,Borg El Arab 194 Horeya
320035,3,7.90,3.56,20.14,Borg El Arab 57 Sdan
320036,3,124.74,67.98,306.24,
320036,3,8.35,3.33,21.72,
320036,2,393.54,138.55,648.53,"9th District 142, MDR zone"
320036,5,99.55,78.55,419.20,"Zayed 94, MDR zone"
320036,5,452.76,334.49,1929.31,blk 14 - MDR - police st.
320037,6,227.76,205.25,1161.31,"Corniche 127, MDR zone"
320037,2,291.38,135.71,447.05,"Mustafa Nahhas 208, MDR zone"
320037,6,339.57,487.57,1549.85,
320037,5,294.21,285.74,1185.31,Mandaraa 175 Sudan
320037,4,119.99,119.57,360.39,Mandara 169 Mustafa  Nahhas
320037,4,123.02,102.43,389.65,"Autostrad 201, MDR zone"
320037,5,66.92,56.02,278.58,"159 Port Said st., near mosque, MDR"
320037,2,8.17,3.55,12.79,"105 Faisal st., near police st., MDR"
320037,2,60.94,28.82,93.06,MDR/74
320038,2,381.36,136.98,625.74,"Port Said 95, MDR zone"
320038,5,211.56,145.52,912.28,MDR/2
320038,4,63.01,47.25,204.79,blk 15 - MDR - market
320038,3,56.06,25.09,143.09,MDR/228
320038,3,121.30,54.80,309.10,"108 Autostrad st., near square, MDR"
320038,6,35.84,32.75,182.29,
320038,5,125.93,102.18,527.47,"Autostrad 216, MDR zone"
320038,4,32.60,26.13,104.27,"130 Nasr st., near metro, MDR"
320038,3,159.14,72.64,404.78,blk 11 - MDR - metro
320038,6,13.29,14.48,65.26,"9th District 113, MDR zone"
320039,5,18.31,10.18,81.37,MDR/57
320039,2,252.48,84.46,420.50,blk 1 - MDR - school
320039,5,309.96,304.97,1244.83,"Haram 125, MDR zone"
320039,6,18.97,21.73,92.09,"171 Faisal st., near square, MDR"
320039,9,432.60,753.12,3140.28,"17 Salah Salem st., near bridge, MDR"
320039,6,16.99,12.62,89.32,blk 19 - MDR - gas station
320039,4,76.15,33.98,270.62,blk 6 - MDR - park
320039,7,16.70,18.95,97.95,MDR/232
320039,1,43.25,8.11,35.14,
320039,1,41.90,5.10,36.80,
320040,3,428.82,290.60,995.86,Mandara 173A utostrad
320040,4,8.40,10.69,22.91,Mandara 9 Corniche
320040,4,423.78,408.85,1286.27,"Horreya 8, MDR zone"
320040,5,315.63,356.14,1222.01,"Sudan 74, MDR zone"
320040,4,230.40,211.21,710.39,MDR/51
320040,7,34.06,60.01,178.41,Manara 44 Mustafa Nahhas
320041,6,187.79,205.65,921.09,MDR/7
320041,6,227.52,274.25,1090.87,"49 Gamet Dewal st., near metro, MDR"
320043,2,131.74,46.86,216.62,MDR/121
320043,2,117.65,71.34,163.96,"Horreya 97, MDR zone"
320043,5,310.59,281.05,1271.90,Mandara 33 Mustaaf Nahhas
320043,2,17.55,5.88,29.22,blk 4 - MDR - hospital
320044,3,45.63,14.79,122.10,"239 Nile st., near gas station, MDR"
320044,7,102.82,64.12,655.62,"Nasr 102, MDR zone"
320044,4,30.76,11.68,111.36,Mandara 79 99th District
320044,3,17.96,8.63,45.25,blk 2 - MDR - square
320044,4,129.45,24.77,493.03,blk 5 - MDR - hospital
320044,5,224.16,97.31,1023.49,blk 11 - MDR - bridge
320045,4,186.76,168.31,578.73,
320045,6,49.14,66.57,228.27,"35 Horreya st., near police st., MDR"
320045,6,339.57,296.82,1740.60,
320045,2,137.41,43.26,231.56,MDR/106
320045,1,168.08,37.74,130.34,"Nile 108, MDR zone"
320045,6,7.38,6.83,37.45,"141 Nile st., near bridge, MDR"
320045,3,8.52,4.34,21.22,MDR/116
320045,4,26.23,22.32,82.60,Mandra 231 Mustafa Nahhas
320045,5,7.38,7.59,29.31,Mandara 113 Industial Zone
320045,3,548.25,262.43,1382.32,
320045,3,22.78,7.35,60.99,"132 Faisal st., near school, MDR"
320046,7,206.44,484.74,960.34,"79 Gamet Dewal st., near mosque, MDR"
320046,5,64.36,83.78,238.02,
320047,5,77.64,94.00,294.20,Mandara 80 ayed
